customer_id,sex_at_birth,occupation,employment_type,education,completed_years_of_education,marital_status,relationship_in_household,race,country,type_of_client,quantity,total_spending,total_invoice
3603550041,M,Craft-repair,Private,Some-college,10,Married-spouse-absent,Not-in-family,Asian-Pac-Islander,Rest_world,NULL,214,386.70,70
3605548355,M,Prof-specialty,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Husband,White,America,NULL,181,426.33,67
3606042917,F,Adm-clerical,Private,HS-grad,9,Never-married,Own-child,White,America,NULL,79,218.96,17
3606445789,F,Other-service,Federal-gov,12th,8,Never-married,Unmarried,Black,America,Wholesaler,61,284.89,23
3607673833,M,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,Asian-Pac-Islander,America,NULL,140,272.61,41
3608683563,F,Other-service,Private,Assoc-acdm,12,Divorced,Not-in-family,White,America,NULL,310,217.18,11
3608714577,M,Exec-managerial,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,196,662.97,29
3610464545,F,Adm-clerical,State-gov,Some-college,10,Divorced,Unmarried,White,America,Wholesaler,43,162.06,16
3610533829,F,Exec-managerial,Federal-gov,HS-grad,9,Never-married,Unmarried,White,America,Wholesaler,477,1494.36,48
3611733549,F,Craft-repair,Private,HS-grad,9,Widowed,Unmarried,Black,America,NULL,209,437.18,35
3613797345,M,Exec-managerial,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,-1,-3.75,1
3614687805,F,Exec-managerial,Private,Bachelors,13,Divorced,Not-in-family,Black,America,NULL,8,9.48,4
3615005133,M,Transport-moving,Private,Bachelors,13,Married-civ-spouse,Husband,White,Rest_world,NULL,13680,5472.00,6
3615225240,F,Adm-clerical,Private,HS-grad,9,Divorced,Unmarried,White,America,NULL,269,711.92,30
3616048626,F,Adm-clerical,Private,HS-grad,9,Divorced,Unmarried,White,America,Wholesaler,410,1024.71,22
3616661749,M,Sales,Self-emp-inc,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Rest_world,Wholesaler,231,685.60,44
3616695619,F,Adm-clerical,Private,HS-grad,9,Never-married,Own-child,White,America,NULL,34,138.40,11
3618721456,M,Sales,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,189,439.84,26
3620351278,F,Tech-support,Private,Bachelors,13,Divorced,Unmarried,White,America,NULL,124,360.99,26
3620650959,M,Craft-repair,Private,7th-8th,4,Married-civ-spouse,Husband,White,America,NULL,66,138.40,17
3621801055,M,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,47,172.69,13
3622696811,F,Protective-serv,Local-gov,Some-college,10,Never-married,Own-child,White,America,NULL,468,1646.13,56
3622755041,F,Other-service,Private,Some-college,10,Never-married,Not-in-family,White,America,Wholesaler,1019,2457.00,98
3624861400,F,Tech-support,Private,Some-college,10,Married-civ-spouse,Wife,White,America,NULL,111,446.66,19
3624951050,F,Prof-specialty,Private,HS-grad,9,Separated,Unmarried,White,Rest_world,Wholesaler,162,777.51,40
3626156258,F,Adm-clerical,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,5,20.75,1
3626608222,M,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,183,573.70,24
3626666342,F,Prof-specialty,Local-gov,Bachelors,13,Never-married,Own-child,White,America,NULL,79,200.16,45
3632606166,F,Machine-op-inspct,Private,10th,6,Never-married,Not-in-family,White,America,NULL,375,971.87,10
3633119438,F,Sales,Private,Some-college,10,Divorced,Not-in-family,White,America,NULL,113,300.09,26
3634017340,M,Machine-op-inspct,Private,11th,7,Married-civ-spouse,Husband,White,America,NULL,42,128.48,9
3636292036,F,Adm-clerical,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,27,110.94,9
3636784040,F,Adm-clerical,Private,HS-grad,9,Widowed,Not-in-family,White,America,NULL,212,832.40,13
3637029156,F,?,?,Some-college,10,Widowed,Not-in-family,Black,America,NULL,228,602.25,44
3637211271,M,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,Black,America,NULL,992,740.26,30
3637250682,F,Exec-managerial,State-gov,Bachelors,13,Widowed,Unmarried,White,America,Wholesaler,328,499.64,4
3639957223,F,Sales,Private,10th,6,Divorced,Not-in-family,White,America,NULL,41,130.82,11
3640735438,M,Adm-clerical,Private,HS-grad,9,Never-married,Own-child,Black,America,NULL,81,306.21,19
3642126253,M,Sales,Private,Some-college,10,Never-married,Own-child,White,America,NULL,189,875.95,29
3642293521,M,Sales,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,1156,833.44,4
3642391928,M,Prof-specialty,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,Wholesaler,62,273.96,13
3643383724,F,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Own-child,White,America,Wholesaler,1263,3759.27,43
3643621271,M,Craft-repair,Private,HS-grad,9,Separated,Not-in-family,Black,America,Wholesaler,94,151.96,31
3643844072,M,Sales,Self-emp-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,37,136.70,9
3645147227,F,Other-service,Private,Assoc-acdm,12,Married-civ-spouse,Wife,White,America,NULL,1254,1711.90,57
3645245306,M,Craft-repair,Private,12th,8,Never-married,Own-child,White,America,NULL,241,479.11,18
3645951769,M,Transport-moving,Private,HS-grad,9,Never-married,Own-child,White,America,NULL,257,601.04,52
3648951188,M,Prof-specialty,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Husband,White,America,NULL,543,675.65,37
3649097610,M,Protective-serv,Local-gov,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,290,828.90,38
3649156281,M,Exec-managerial,Private,Bachelors,13,Never-married,Other-relative,White,America,Wholesaler,66,171.21,22
3650063368,M,Handlers-cleaners,Private,11th,7,Never-married,Own-child,White,America,NULL,137,155.28,10
3651989435,M,?,?,Some-college,10,Never-married,Own-child,White,America,NULL,608,1289.31,28
3652990959,M,Transport-moving,Private,10th,6,Married-civ-spouse,Husband,White,America,NULL,128,180.38,25
3653321567,F,Other-service,Private,12th,8,Never-married,Own-child,White,America,NULL,102,326.10,26
3653521897,M,Craft-repair,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,-2,-19.90,1
3654235653,M,Exec-managerial,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Husband,White,America,Wholesaler,186,389.01,42
3654780484,M,Prof-specialty,Private,Some-college,10,Never-married,Not-in-family,White,America,NULL,4,14.80,2
3655445288,M,Prof-specialty,Local-gov,Bachelors,13,Divorced,Not-in-family,White,Rest_world,NULL,116,184.76,66
3656021792,M,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,124,566.13,73
3657490675,F,Exec-managerial,Federal-gov,HS-grad,9,Widowed,Not-in-family,White,America,NULL,131,598.65,18
3657694317,M,Prof-specialty,Local-gov,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,100,165.00,7
3658296270,M,Other-service,Private,10th,6,Never-married,Not-in-family,White,America,NULL,61,254.65,64
3658373875,F,Adm-clerical,Private,HS-grad,9,Never-married,Not-in-family,Black,America,NULL,26,86.02,9
3662785427,M,Prof-specialty,Private,Doctorate,16,Married-civ-spouse,Husband,White,America,NULL,116,282.90,17
3663146444,M,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,Wholesaler,14232,18883.76,38
3663204248,M,Craft-repair,Private,11th,7,Never-married,Own-child,White,America,NULL,67,265.31,14
3663739768,M,Exec-managerial,State-gov,HS-grad,9,Never-married,Unmarried,Black,America,Wholesaler,368,1479.34,70
3665791589,F,Prof-specialty,Private,Prof-school,15,Never-married,Own-child,Asian-Pac-Islander,Rest_world,NULL,8,20.54,4
3666255050,F,Other-service,Private,5th-6th,3,Married-civ-spouse,Other-relative,White,Rest_world,NULL,478,1131.60,43
3666373702,M,Sales,Private,10th,6,Divorced,Not-in-family,White,America,NULL,60,186.56,11
3666391026,M,Craft-repair,Private,5th-6th,3,Never-married,Own-child,White,Rest_world,NULL,17404,24875.83,5
3668159925,F,Other-service,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Wife,White,America,Wholesaler,296,684.40,125
3668705019,M,Exec-managerial,Private,Masters,14,Married-civ-spouse,Husband,White,America,Wholesaler,65,428.16,19
3672703299,F,Other-service,Private,HS-grad,9,Widowed,Unmarried,White,Rest_world,NULL,314,1473.00,14
3673352926,M,Handlers-cleaners,Private,7th-8th,4,Never-married,Not-in-family,White,America,Personal,236,326.72,50
3675994502,F,Prof-specialty,Private,Assoc-voc,11,Divorced,Not-in-family,White,America,NULL,67,225.48,25
3677804054,M,Handlers-cleaners,Private,Some-college,10,Never-married,Own-child,White,America,Wholesaler,70,87.52,32
3678203975,M,Sales,Private,HS-grad,9,Never-married,Own-child,Other,Rest_world,Personal,543,1111.11,66
3679089680,M,Adm-clerical,State-gov,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,147,467.01,46
3679431652,F,Other-service,Private,7th-8th,4,Widowed,Not-in-family,Other,America,NULL,67,131.78,51
3679574590,M,Farming-fishing,Private,HS-grad,9,Married-civ-spouse,Husband,Other,America,NULL,398,1121.67,31
3680380370,M,Craft-repair,Private,HS-grad,9,Never-married,Own-child,White,America,Personal,643,482.79,26
3681637365,F,Adm-clerical,Private,Some-college,10,Never-married,Not-in-family,White,America,Wholesaler,86,224.10,3
3682548805,F,Machine-op-inspct,Private,Some-college,10,Never-married,Other-relative,White,Rest_world,NULL,23,194.65,9
3683051221,M,Other-service,Private,11th,7,Married-civ-spouse,Husband,Amer-Indian-Eskimo,America,Wholesaler,683,1202.14,31
3684196880,M,Adm-clerical,Self-emp-not-inc,Some-college,10,Never-married,Unmarried,White,America,NULL,39,125.49,14
3684638818,M,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,17,70.10,6
3684776950,M,Prof-specialty,Local-gov,Masters,14,Married-civ-spouse,Husband,White,America,NULL,27,151.65,9
3685160058,M,Other-service,Private,Preschool,1,Married-civ-spouse,Husband,White,Rest_world,Wholesaler,98,531.12,38
3686669420,F,Adm-clerical,Federal-gov,HS-grad,9,Divorced,Not-in-family,White,America,NULL,113,667.57,14
3687444188,F,Sales,Private,12th,8,Never-married,Own-child,Black,America,Wholesaler,158,915.57,33
3689558336,M,Prof-specialty,Local-gov,Masters,14,Married-civ-spouse,Husband,White,America,NULL,19,544.45,5
3690592792,F,Prof-specialty,Local-gov,Bachelors,13,Widowed,Not-in-family,White,America,NULL,111,433.13,23
3690608287,M,Machine-op-inspct,Private,10th,6,Married-civ-spouse,Husband,White,America,NULL,94,425.80,28
3690865984,F,Prof-specialty,Private,Assoc-voc,11,Never-married,Not-in-family,White,America,NULL,36,289.39,17
3692199325,M,Handlers-cleaners,Local-gov,HS-grad,9,Never-married,Own-child,Amer-Indian-Eskimo,America,NULL,29,164.35,7
3693459888,M,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,2,25.50,1
3693613193,F,Exec-managerial,Private,Bachelors,13,Separated,Not-in-family,White,America,NULL,33,114.05,11
3695110740,M,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,84,240.59,33
3696864792,M,Adm-clerical,Private,Some-college,10,Never-married,Own-child,White,America,NULL,37,92.78,14
3697660944,M,Farming-fishing,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Husband,White,America,Wholesaler,634,1789.59,58
3704157933,F,Other-service,Private,Some-college,10,Never-married,Own-child,White,America,NULL,60,92.98,9
3705220367,M,Sales,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,67,156.44,20
3706965043,M,Craft-repair,Self-emp-not-inc,Some-college,10,Never-married,Not-in-family,White,America,Wholesaler,117,336.29,17
3708405567,M,Transport-moving,State-gov,12th,8,Never-married,Own-child,Black,America,NULL,137,453.87,38
3712241036,F,Exec-managerial,Private,Bachelors,13,Separated,Unmarried,White,Rest_world,Wholesaler,191,372.84,56
3712469179,M,Prof-specialty,Private,Doctorate,16,Married-civ-spouse,Husband,White,America,NULL,92,306.95,21
3712892509,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,3,10.35,1
3713498489,M,Tech-support,Private,Some-college,10,Never-married,Not-in-family,White,America,NULL,7,4.55,1
3714003323,M,Farming-fishing,Self-emp-not-inc,Masters,14,Married-civ-spouse,Husband,White,America,NULL,97,187.11,27
3714966937,F,Adm-clerical,Local-gov,HS-grad,9,Married-civ-spouse,Wife,White,America,NULL,281,837.67,33
3716699608,M,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,461,178.34,21
3717563369,M,Other-service,Private,11th,7,Never-married,Own-child,White,America,NULL,62,337.00,21
3717845044,M,Other-service,Private,10th,6,Married-civ-spouse,Husband,White,America,NULL,72,171.70,11
3719249965,M,Sales,Private,Assoc-acdm,12,Never-married,Not-in-family,White,America,NULL,-67,-76.80,4
3719637330,M,Handlers-cleaners,Local-gov,12th,8,Married-civ-spouse,Husband,White,America,NULL,75,131.43,20
3720923181,M,Prof-specialty,Private,Doctorate,16,Married-civ-spouse,Husband,Other,America,NULL,138,270.60,48
3721408118,M,Handlers-cleaners,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,-1,-1.25,1
3723096479,M,Adm-clerical,Private,Masters,14,Never-married,Not-in-family,White,Rest_world,Wholesaler,271,829.35,19
3723974050,M,Protective-serv,Private,12th,8,Married-civ-spouse,Husband,Black,Rest_world,NULL,250,228.98,32
3724136219,M,Tech-support,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,353,843.71,43
3724612816,M,Craft-repair,Private,HS-grad,9,Divorced,Unmarried,White,America,NULL,110,404.10,29
3724675393,M,Craft-repair,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,957,2044.92,143
3725549365,F,Prof-specialty,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,166,728.74,29
3726752036,F,Sales,Private,Assoc-acdm,12,Married-civ-spouse,Wife,White,America,NULL,88,435.14,12
3726810954,M,Handlers-cleaners,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,991,1331.36,69
3727615726,M,Prof-specialty,Private,Doctorate,16,Married-civ-spouse,Husband,White,America,NULL,64,193.56,35
3727622645,M,Prof-specialty,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,America,NULL,289,691.37,28
3728112371,M,Tech-support,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,35,677.27,27
3728596292,M,Machine-op-inspct,Private,7th-8th,4,Married-civ-spouse,Husband,White,America,NULL,374,519.43,65
3729045571,M,Farming-fishing,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,11,15.35,3
3729224480,F,Prof-specialty,Local-gov,Bachelors,13,Married-civ-spouse,Wife,White,America,NULL,50,204.70,11
3730010955,M,Craft-repair,Private,Assoc-voc,11,Never-married,Own-child,White,America,NULL,55,93.74,20
3732034193,M,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,175,369.05,42
3733235587,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,150,425.78,36
3733464857,F,Other-service,Private,Some-college,10,Never-married,Not-in-family,White,America,NULL,254,435.30,16
3735016043,M,Sales,Private,Prof-school,15,Married-civ-spouse,Husband,White,America,NULL,79,152.78,34
3735663768,F,Machine-op-inspct,Private,Assoc-voc,11,Never-married,Unmarried,Black,America,NULL,70,207.45,13
3739152504,M,Other-service,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,215,518.89,41
3739624719,F,Prof-specialty,Private,Bachelors,13,Divorced,Unmarried,Black,Rest_world,NULL,363,629.44,5
3741789995,F,Machine-op-inspct,Private,10th,6,Divorced,Not-in-family,White,America,NULL,57,112.00,28
3743639099,F,Other-service,Self-emp-not-inc,7th-8th,4,Never-married,Other-relative,White,America,NULL,534,1396.30,149
3744596075,F,Sales,Private,Masters,14,Never-married,Not-in-family,White,America,NULL,2309,1646.18,28
3745686451,M,Transport-moving,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,815,1115.18,9
3747615772,F,Adm-clerical,Private,HS-grad,9,Divorced,Unmarried,White,America,NULL,64,156.94,26
3747702438,M,Prof-specialty,Self-emp-inc,Bachelors,13,Divorced,Unmarried,White,America,Wholesaler,55,153.42,32
3748778316,M,Transport-moving,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,180,312.69,27
3751668300,F,Sales,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,99,304.02,35
3752177111,M,Tech-support,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,Wholesaler,346,1179.04,19
3752728944,F,Other-service,Private,HS-grad,9,Never-married,Unmarried,White,America,Wholesaler,514,1543.08,40
3754224462,M,Prof-specialty,Private,Some-college,10,Married-civ-spouse,Husband,White,Rest_world,NULL,263,849.67,35
3754228448,F,Prof-specialty,Private,Bachelors,13,Never-married,Not-in-family,White,Rest_world,NULL,164,438.22,65
3754544793,M,?,?,7th-8th,4,Married-civ-spouse,Husband,White,America,NULL,133,76.10,2
3755818051,M,Farming-fishing,Private,Some-college,10,Never-married,Not-in-family,White,America,Personal,33,61.20,8
3757766913,M,Exec-managerial,Private,Some-college,10,Never-married,Own-child,White,America,NULL,21,126.25,4
3759511903,M,Handlers-cleaners,Private,12th,8,Married-civ-spouse,Husband,White,America,NULL,66,296.15,16
3760148894,F,Adm-clerical,Private,Some-college,10,Divorced,Unmarried,Black,America,NULL,164,588.79,30
3761825861,M,Farming-fishing,Self-emp-inc,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,81,229.76,23
3763482490,M,Sales,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,132,388.03,11
3763767270,M,Machine-op-inspct,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,153,577.35,22
3764005094,M,Transport-moving,Self-emp-inc,11th,7,Married-civ-spouse,Husband,White,America,NULL,44,122.65,11
3773217890,M,Tech-support,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,32,119.98,20
3774042611,F,Adm-clerical,Private,Masters,14,Widowed,Unmarried,White,America,NULL,253,786.10,23
3775760312,F,Adm-clerical,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,78,175.97,16
3776047603,M,Transport-moving,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,249,791.04,62
3776799617,M,Machine-op-inspct,Private,12th,8,Never-married,Own-child,White,America,Wholesaler,439,701.05,11
3776830426,M,Exec-managerial,Private,Bachelors,13,Never-married,Own-child,White,America,NULL,118,369.85,20
3777590262,F,Tech-support,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,22,70.22,6
3777759295,M,Transport-moving,Self-emp-inc,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,274,494.16,52
3778049914,M,Exec-managerial,Private,Masters,14,Married-civ-spouse,Husband,White,America,NULL,76,221.26,20
3779388594,F,Adm-clerical,Private,HS-grad,9,Separated,Unmarried,Black,America,NULL,58,156.82,8
3780849472,F,Adm-clerical,Private,Some-college,10,Never-married,Own-child,White,America,NULL,934,682.23,9
3780932723,M,Prof-specialty,Private,Some-college,10,Never-married,Not-in-family,White,America,NULL,11,24.65,3
3781599334,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,Wholesaler,282,636.31,19
3783367025,F,Sales,Private,HS-grad,9,Widowed,Unmarried,White,America,NULL,1341,2860.47,80
3784140814,M,?,?,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,26,105.97,12
3784200026,F,?,?,Prof-school,15,Divorced,Not-in-family,White,America,NULL,25,88.50,8
3784480175,F,Machine-op-inspct,Private,7th-8th,4,Married-civ-spouse,Wife,White,America,NULL,466,1109.58,51
3784719549,M,Sales,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,1138,1400.66,30
3785018105,M,Sales,Self-emp-not-inc,HS-grad,9,Divorced,Not-in-family,White,America,NULL,124,251.31,25
3785025932,M,Sales,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,69,223.59,15
3786602860,M,Adm-clerical,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,67,225.35,15
3787732622,M,Exec-managerial,Private,Masters,14,Married-civ-spouse,Husband,Black,America,Wholesaler,80,231.90,19
3788752965,M,Exec-managerial,Federal-gov,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,65,174.79,14
3789012045,M,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,393,416.58,2
3789225030,M,Craft-repair,Self-emp-not-inc,HS-grad,9,Never-married,Not-in-family,White,America,NULL,44,181.80,21
3789434601,M,?,?,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,54,123.93,15
3789654295,F,Other-service,Private,HS-grad,9,Divorced,Not-in-family,White,America,NULL,247,351.12,22
3790681990,F,Adm-clerical,Private,Some-college,10,Married-civ-spouse,Wife,White,America,Wholesaler,2680,6612.81,41
3790800251,M,Sales,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,52,127.02,24
3792387777,M,Tech-support,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,America,Wholesaler,330,1255.18,53
3792587024,M,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,107,179.73,37
3794739422,F,Adm-clerical,Local-gov,Assoc-acdm,12,Never-married,Own-child,Black,Rest_world,NULL,294,541.56,37
3797607055,M,Craft-repair,Private,Assoc-acdm,12,Married-civ-spouse,Husband,White,America,Wholesaler,104,216.58,15
3798839907,M,Adm-clerical,Federal-gov,HS-grad,9,Married-civ-spouse,Husband,Black,America,NULL,76,151.49,53
3802896655,F,Adm-clerical,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,663,1898.28,135
3803702956,F,Other-service,Private,Bachelors,13,Never-married,Not-in-family,Asian-Pac-Islander,Rest_world,NULL,40,137.60,6
3808789453,F,Sales,Private,10th,6,Never-married,Own-child,White,America,NULL,239,591.04,25
3812488373,M,Farming-fishing,Private,5th-6th,3,Never-married,Unmarried,White,Rest_world,NULL,228,57.55,8
3812522403,F,Adm-clerical,Private,Some-college,10,Never-married,Own-child,White,America,Personal,19,65.95,7
3812695497,F,Sales,Private,Some-college,10,Never-married,Own-child,White,America,Wholesaler,330,687.88,35
3814648835,M,Exec-managerial,Private,12th,8,Never-married,Not-in-family,White,Rest_world,Personal,73,498.33,23
3815040037,F,?,?,Bachelors,13,Married-civ-spouse,Wife,Black,Rest_world,NULL,307,937.16,24
3817485212,F,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Wife,White,America,NULL,61,932.86,20
3820126623,M,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,26,70.50,10
3820300248,M,Exec-managerial,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,54,112.38,17
3820361195,M,Craft-repair,Private,Bachelors,13,Separated,Not-in-family,White,Rest_world,Wholesaler,55,140.05,12
3820649558,M,Exec-managerial,Local-gov,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,118,397.00,23
3821012424,M,Sales,Private,HS-grad,9,Never-married,Not-in-family,White,America,Wholesaler,625,597.33,81
3821822591,M,Prof-specialty,Private,Doctorate,16,Married-civ-spouse,Husband,White,America,NULL,258,674.51,33
3822336007,F,Other-service,Private,5th-6th,3,Widowed,Unmarried,White,America,NULL,10,4.84,6
3823730778,F,Machine-op-inspct,Private,HS-grad,9,Never-married,Unmarried,Black,America,NULL,211,792.87,18
3824450083,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,61,52.22,16
3824676533,M,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,236,508.46,24
3825230784,M,Machine-op-inspct,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,52,167.01,13
3827761405,M,Exec-managerial,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Husband,White,America,NULL,55,192.08,11
3827903253,F,Sales,Private,Prof-school,15,Married-civ-spouse,Wife,Amer-Indian-Eskimo,Rest_world,Wholesaler,541,2008.57,20
3828183197,M,Craft-repair,Private,Some-college,10,Never-married,Own-child,White,America,Wholesaler,4,23.80,2
3830209179,M,Other-service,Local-gov,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,15,30.80,5
3830909314,F,Tech-support,Private,Assoc-acdm,12,Divorced,Own-child,White,America,NULL,131,357.24,33
3831728966,F,Farming-fishing,Self-emp-not-inc,Some-college,10,Married-spouse-absent,Not-in-family,White,America,NULL,18,48.82,9
3831851249,M,Machine-op-inspct,Private,7th-8th,4,Married-civ-spouse,Husband,Black,America,NULL,101,332.78,21
3831950680,F,Prof-specialty,Private,Bachelors,13,Never-married,Unmarried,White,Rest_world,Wholesaler,1576,1283.39,33
3833716987,M,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,80,229.85,23
3834422042,M,Craft-repair,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,393,1003.10,30
3834976420,M,Sales,Self-emp-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,50,145.50,11
3835308028,F,Adm-clerical,Private,HS-grad,9,Married-civ-spouse,Wife,White,America,Personal,25,103.35,2
3836283669,M,Transport-moving,Self-emp-not-inc,HS-grad,9,Divorced,Not-in-family,White,America,NULL,396,1290.34,35
3836679535,F,Machine-op-inspct,Private,Some-college,10,Never-married,Not-in-family,White,America,NULL,124,350.39,49
3837378579,F,Other-service,Private,Some-college,10,Divorced,Not-in-family,White,America,Wholesaler,84,531.23,18
3837432326,M,?,?,Some-college,10,Never-married,Not-in-family,White,America,NULL,775,2742.64,92
3838678545,M,Exec-managerial,Private,HS-grad,9,Never-married,Not-in-family,White,America,Wholesaler,154,483.23,44
3838729371,M,Machine-op-inspct,Private,Prof-school,15,Married-civ-spouse,Husband,White,Rest_world,NULL,1208,2288.82,13
3840179890,M,Craft-repair,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,Wholesaler,546,1032.70,154
3840811203,M,Exec-managerial,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,35,230.25,14
3841112762,F,Prof-specialty,Local-gov,Bachelors,13,Divorced,Unmarried,Black,America,NULL,335,569.71,95
3842037174,F,Adm-clerical,Private,Some-college,10,Divorced,Unmarried,White,America,NULL,80,166.40,8
3842265222,F,Other-service,Private,HS-grad,9,Divorced,Unmarried,White,America,NULL,320,816.00,1
3845427951,F,Adm-clerical,Private,Some-college,10,Never-married,Not-in-family,White,America,Wholesaler,191,683.46,22
3845718706,M,Transport-moving,Private,11th,7,Divorced,Not-in-family,White,America,NULL,47,127.37,23
3845980846,F,Sales,Private,Masters,14,Divorced,Not-in-family,White,America,Wholesaler,133,429.28,25
3846289483,M,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,13,39.45,5
3847268966,M,?,?,1st-4th,2,Never-married,Own-child,Asian-Pac-Islander,Rest_world,Wholesaler,911,2955.23,43
3848519310,M,Craft-repair,Self-emp-not-inc,10th,6,Never-married,Not-in-family,White,America,NULL,648,2026.12,22
3849149222,M,Craft-repair,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,Rest_world,NULL,243,446.72,18
3849208688,M,Exec-managerial,Self-emp-inc,Some-college,10,Married-civ-spouse,Husband,White,Rest_world,Personal,682,905.31,58
3850236301,M,Exec-managerial,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,29,55.47,7
3851286142,F,Craft-repair,Private,Some-college,10,Never-married,Not-in-family,White,America,Wholesaler,30,87.70,14
